% # columns="iteration, evaluation, void, void, void, xmean", seed=881352, Fri May 29 17:49:04 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 9 0 0 0 1.4643228224441152 0.9001007848642044 0.8372549810514698 2.4195720467984145 1.7773683814789414 1.3855721806336103 1.1990670994602435
2 18 0 0 0 1.4663181671105163 1.5665415645620524 1.6991969007676042 3.452690732908258 1.475054238595329 1.348886747481756 1.5541918264016736
3 27 0 0 0 1.627499935872461 1.2659898428256997 1.7649420367577902 3.512332861058224 2.6772143091988347 1.5384711627467151 1.890894084892632
4 36 0 0 0 1.6922946721682037 1.5002852796450856 2.677440730438008 3.8646948914158936 2.603944721252642 1.5185736785589607 2.099131952771152
5 45 0 0 0 1.76020746225822 1.6780299908663583 3.510440339279834 4.717276500355638 2.9616086187794344 1.4627603475091502 2.51134216870325
6 54 0 0 0 1.3470148353759293 2.5109461170073715 4.790587118159924 4.873148541642318 3.786641066144726 0.9448730132462152 2.302363979299812
7 63 0 0 0 2.013275776629349 2.9454498556390156 5.706885390707819 5.321105133503673 4.180016804433771 0.7422464734481058 2.563585901639468
8 72 0 0 0 1.7392954610698592 2.8632344249162647 4.974766250768431 5.741376339111736 4.535356069612995 0.304115719348677 2.684918747261943
9 81 0 0 0 1.728913556020785 3.4362981296199546 4.470529233243997 6.905582986037871 4.271959331996442 0.10523630504828205 2.127777940060171
10 90 0 0 0 1.9273223330648295 2.523433459572717 2.917946531726205 5.421814522517482 2.8343025652872837 -0.09418370242223675 2.2181178689907393
11 99 0 0 0 1.0381669913711695 2.9563419661005352 2.2685410174281597 6.5104812798559255 2.9277973232817507 -0.33062349630609356 1.6397518727044402
12 108 0 0 0 0.9244391318837408 2.5951714055569917 4.3905231929489315 6.9023970113737345 2.941288381887287 0.8284199515497953 2.2380958807068163
13 117 0 0 0 0.5461860172709487 2.617865693813709 5.061535003418542 6.57074903647502 3.5746988689889108 0.08462118066320945 2.121393823467477
14 126 0 0 0 -0.49957558362637067 2.8347963816567163 5.620017345270025 6.083305026064899 4.212196509816713 1.044777626599852 2.2821965133257
15 135 0 0 0 -0.12392382125940893 2.7014145398752225 6.5006102784768665 6.273408435882304 4.801469869296387 0.8467902486213115 2.624179274906227
16 144 0 0 0 0.5926838399291872 3.3812046961088167 6.8279540351242 6.24871472479456 5.035845059259156 0.7325382275675439 2.5028672635458475
17 153 0 0 0 1.455453649336841 4.160933416172137 7.49523507026083 6.661945851753553 5.146716527938293 0.5781471415605562 2.2145984580106424
18 162 0 0 0 2.1342742325534703 5.568893195432942 9.175821408995999 7.898107430242427 4.981604915790552 1.2750445565132371 2.1955666153529863
19 171 0 0 0 2.563152679405943 6.119906591625371 11.419596912170377 8.858362242884718 5.779500525333922 1.3164561433525825 2.369310207742946
20 180 0 0 0 0.8087365912493387 4.898152719938145 10.492222499975979 6.835710106207477 5.639825705851765 1.8599304074356928 1.5501247521686112
21 189 0 0 0 0.5178946238788025 6.943188535597979 10.59982979580405 8.194742143282362 4.72035409795305 1.7045051580344515 1.0058994395896854
22 198 0 0 0 0.17868792684108503 6.87737446899662 12.0390943143057 9.029926387457035 5.022162868754916 3.045747481436938 0.8102212079695634
23 207 0 0 0 -0.4900490329498839 6.854796515011415 12.330353252170854 9.137648332689242 5.361593533149928 3.080515245390134 -0.16064723011403081
24 216 0 0 0 -0.18909290809925672 7.154095800060233 12.834223368004103 9.250627984786027 7.02195538574176 4.0121719740193456 1.1487819193058235
