% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=881352, Fri May 29 17:49:04 2020
1 9 -0.0630355221224965 -0.016981328179215664 0.04836831025824714 0.13824139745615657 0.8660937540891018 0.9742235644464889 0.9845693793251888 0.9914780230642913 1.0255860065592306 1.053326281231908 1.0895143923311943
2 18 -0.06976365912537846 -0.015751750026832875 0.07667289851817104 0.1831091057681935 0.8660937540891018 0.9742235644464889 0.9845693793251888 0.9914780230642913 1.0255860065592306 1.053326281231908 1.0895143923311943
3 27 -0.0846424064577706 -0.007531021237956952 0.08670633080223017 0.20505210753733077 0.8660937540891018 0.9742235644464889 0.9845693793251888 0.9914780230642913 1.0255860065592306 1.053326281231908 1.0895143923311943
4 36 -0.08469143434582585 0.0005614321844753817 0.1194002734441939 0.23897957540492384 0.8660937540891018 0.9742235644464889 0.9845693793251888 0.9914780230642913 1.0255860065592306 1.053326281231908 1.0895143923311943
5 45 -0.07783913027449504 0.0065128737781132515 0.17235799347151354 0.3035022033075828 0.8660937540891018 0.9742235644464889 0.9845693793251888 0.9914780230642913 1.0255860065592306 1.053326281231908 1.0895143923311943
6 54 -0.11034124122191889 -0.03358792065634787 0.2335754257236616 0.2980685431102556 0.8660937540891018 0.9742235644464889 0.9845693793251888 0.9914780230642913 1.0255860065592306 1.053326281231908 1.0895143923311943
7 63 -0.11351690175578363 -0.05466968848305601 0.24713672437337378 0.38576460558624825 0.8660937540891018 0.9742235644464889 0.9845693793251888 0.9914780230642913 1.0255860065592306 1.053326281231908 1.0895143923311943
8 72 -0.15133541456278674 -0.04986284664378964 0.2969832302010069 0.4266018290533133 0.6831217176933067 0.7451595195826539 0.8911262138077787 0.9179315453384823 0.9925508197473817 1.0908625321393177 1.4718150578525857
9 81 -0.1531589159797318 -0.049819647749294566 0.3280655453246114 0.4044101373468698 0.6831217176933067 0.7451595195826539 0.8911262138077787 0.9179315453384823 0.9925508197473817 1.0908625321393177 1.4718150578525857
10 90 -0.15729188877407085 -0.013967235834869638 0.3201733447106602 0.4428285078802392 0.6831217176933067 0.7451595195826539 0.8911262138077787 0.9179315453384823 0.9925508197473817 1.0908625321393177 1.4718150578525857
11 99 -0.08916394943732056 0.017337289156420712 0.3137203439162059 0.45112031466769 0.6831217176933067 0.7451595195826539 0.8911262138077787 0.9179315453384823 0.9925508197473817 1.0908625321393177 1.4718150578525857
12 108 -0.10479490659594327 0.03958489305545508 0.2835875544077352 0.416089409399529 0.6831217176933067 0.7451595195826539 0.8911262138077787 0.9179315453384823 0.9925508197473817 1.0908625321393177 1.4718150578525857
13 117 -0.061391641943804545 0.02623755847177416 0.31187413139120207 0.436389688190357 0.6831217176933067 0.7451595195826539 0.8911262138077787 0.9179315453384823 0.9925508197473817 1.0908625321393177 1.4718150578525857
14 126 -0.15642749952530893 0.0063698340503622886 0.29105956644125147 0.456929129776804 0.6831217176933067 0.7451595195826539 0.8911262138077787 0.9179315453384823 0.9925508197473817 1.0908625321393177 1.4718150578525857
15 135 -0.15162314248747435 0.01838899502577765 0.3169387832524846 0.5023703336470132 0.610436496806812 0.7649680335004837 0.8091102000796085 0.9163657702551778 1.0129122157153516 1.128581572676335 1.4993725779106502
16 144 -0.12344715172579558 0.039614643902640044 0.2482691205077204 0.5176994817392082 0.610436496806812 0.7649680335004837 0.8091102000796085 0.9163657702551778 1.0129122157153516 1.128581572676335 1.4993725779106502
17 153 -0.14602227399005477 0.03536593992445375 0.25728600137504576 0.5183287540657637 0.610436496806812 0.7649680335004837 0.8091102000796085 0.9163657702551778 1.0129122157153516 1.128581572676335 1.4993725779106502
18 162 -0.1134823715210497 0.006772606493857843 0.2752366713536146 0.4889113577148936 0.610436496806812 0.7649680335004837 0.8091102000796085 0.9163657702551778 1.0129122157153516 1.128581572676335 1.4993725779106502
19 171 -0.15476819673376183 0.013789679467181688 0.28487665084489255 0.5038789903559269 0.610436496806812 0.7649680335004837 0.8091102000796085 0.9163657702551778 1.0129122157153516 1.128581572676335 1.4993725779106502
20 180 -0.24816491091442167 0.02745864331070247 0.2844771641807547 0.47291578765937914 0.610436496806812 0.7649680335004837 0.8091102000796085 0.9163657702551778 1.0129122157153516 1.128581572676335 1.4993725779106502
21 189 -0.2602902409098327 0.0512292203062903 0.28018019023339946 0.4827366048266091 0.610436496806812 0.7649680335004837 0.8091102000796085 0.9163657702551778 1.0129122157153516 1.128581572676335 1.4993725779106502
22 198 -0.2860922010560647 0.0242564641586073 0.2880673184074308 0.48532023781348005 0.5469011039075452 0.705114987818013 0.7999630154524418 0.8824701905663407 1.0702908832521274 1.2125936017493468 1.4727904655425639
