% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=881352, Fri May 29 17:49:04 2020, <python>{}</python>
1 9 0.973785548078194 0 0 0.9794347236491431 0.9561707007010743 0.9201551715786003 1.0403659678685784 0.9527160057911817 0.9858924697519995 0.9290934646203748
2 18 1.0213722598070507 0 0 1.0539740199046184 0.9830674889028895 0.9770448790011564 1.1366919945738139 0.9907795435556026 1.012223030253073 0.9487655419411434
3 27 1.0285154352667898 0 0 1.0437177725179414 0.9378670440359812 0.9911703095961515 1.1829349224778896 1.0521312528863427 1.0063767143088922 0.92477010875892
4 36 1.018063034388011 0 0 1.0363150748400272 0.8883717418117482 1.0245873887057904 1.188343743552396 1.0226159099990781 0.9821682758627155 0.8872356742830922
5 45 1.0578234826395856 0 0 1.0758834564156816 0.9225020136714099 1.0988526068943039 1.2688599816311708 0.9903920393090316 1.0129739899056545 0.9188416103077656
6 54 1.193430258766229 0 0 1.203845021736074 1.0687292517999334 1.4057766610471314 1.3968393885691857 1.1244424728579916 1.1471826875090518 1.0121842075430572
7 63 1.2924762110730694 0 0 1.3228520440505596 1.146438096926821 1.632352771366976 1.4830607064195496 1.2256042742290665 1.2318572440268725 1.0793275294287568
8 72 1.2392591251480034 0 0 1.2716029735311798 1.104328017875401 1.5091974099139411 1.411841583926071 1.1837040432666968 1.1771704249355104 1.0086403163589581
9 81 1.2411607336230464 0 0 1.2490489399328075 1.0992565088319206 1.4785670657534555 1.432232869242607 1.2035248066866755 1.2176196347050599 0.9646925614882527
10 90 1.143032025549214 0 0 1.1160912829796987 0.9720195482424098 1.3743782986994464 1.352385666477179 1.1354727014170347 1.1354200160840902 0.858189574222235
11 99 1.18331120115061 0 0 1.165720340787104 0.9909744805910199 1.4549807250832247 1.4090581906114041 1.1437442887687699 1.08210652048432 0.9080167098255364
12 108 1.1348413236319885 0 0 1.1198080493980607 0.9169003137067221 1.4012556262487044 1.3253991101874336 1.0890164757582952 1.0596815308358067 0.8384078039819753
13 117 1.0606175004141463 0 0 1.058450154972818 0.8349758213074353 1.3243852673201613 1.2398621368050862 0.9754696689700272 0.9837387755135895 0.7237835581801876
14 126 1.080426884979857 0 0 1.1339960385586212 0.857174862724217 1.341863002133648 1.260124322311852 0.9552877540836471 0.9741494825606055 0.7303403602946991
15 135 1.044339089826816 0 0 1.0556174845251474 0.8346320467089619 1.3360999458404876 1.1456357358350941 0.9826195941687085 0.9418881803864829 0.7030362924827347
16 144 1.0045577689618546 0 0 0.9860983006851803 0.8096704811922334 1.2997689282720803 1.054753436387356 0.9006925043465269 0.8965252059088065 0.6452419318734529
17 153 1.072989892139346 0 0 1.0757770091686405 0.9202825512137467 1.4089700463342292 1.0905183995325665 0.9476232500992883 0.9553661601781922 0.6638293339091268
18 162 1.3272961425185446 0 0 1.3074368650848716 1.1833172291016447 1.7982131663975889 1.3630101268522326 1.1290489896835136 1.1962351695187359 0.8204762784223318
19 171 1.6034486594702653 0 0 1.6070766464079487 1.405679185444111 2.230536626006764 1.6709330836866993 1.3362053020979365 1.4430360645365647 0.9621497598856982
20 180 1.578432897744504 0 0 1.5934794361166555 1.4157070072426197 2.1523735108752704 1.7419982912325884 1.2679518387400828 1.3783855543259158 0.9446050734117725
21 189 1.710728952007132 0 0 1.6813824999959 1.5835343752841555 2.3521064346955716 1.899406722600991 1.391717038360864 1.4627303076584577 1.055409801954579
22 198 1.8044371169539863 0 0 1.7114992752123785 1.6411373608247704 2.4852185132945492 1.9893741482365261 1.457001037211217 1.563648457141826 1.120427838125841
23 207 1.8907560260183216 0 0 1.8256820405256027 1.693944288561972 2.482622590080862 2.064220128965294 1.512484755481168 1.5436289847870133 1.2387088726176645
24 216 1.8377086954616186 0 0 1.6980981077567032 1.6467992593905245 2.317837809541341 1.9809255849908824 1.5324138608775353 1.5166997548120278 1.2216744114803944
25 225 2.019857850956998 0 0 1.726806632722675 1.8935563966878666 2.875794285679793 2.226416205432998 1.6776663035009793 1.7433364179688886 1.2764444940867203
26 234 2.0877388253133566 0 0 1.7785943350463926 1.9424362428564046 2.943348939983915 2.3005744461298603 1.7414658798598286 1.8206307895598268 1.3100781572116384
27 243 2.2160978295040703 0 0 1.8394112084031566 2.0518263157851773 2.980541085599236 2.4070030542148215 1.803069769208465 2.0828073128987215 1.363930473986727
28 252 2.473226337577883 0 0 2.0236281234601505 2.31623561810616 3.4054035306180355 2.6656262933126835 1.9914879451782543 2.5311298914291163 1.5150079167752968
29 261 2.4732139895879923 0 0 2.0167210424907793 2.3820216711767976 3.4086266881083263 2.6665541248502493 1.9568529510026336 2.5844507197381845 1.430048659324914
30 270 2.523629798808429 0 0 1.9984703719308636 2.534566881708729 3.866864105468746 2.698392206203354 1.9971545006246634 2.6879423778436085 1.458025399145565
31 279 2.7685056364105978 0 0 2.1560755555592643 3.0302495456206238 4.446226840722943 3.219726955314808 2.2040500961043907 3.191028889071945 1.4604418802390684
32 288 3.3866878197912644 0 0 2.590540718089247 3.941176726227569 5.612720693912259 4.056104961348865 2.74153762109787 3.9704151976596287 1.7631973238888952
33 297 3.6928656501965724 0 0 2.827141757904896 4.255631809581966 6.09876549709199 4.314154324209194 2.972642838886901 4.199156985153844 1.8297148295765933
34 306 4.2072352748934625 0 0 3.1390151804378044 5.288508280239143 7.101726270823237 4.7635269406151295 3.264710935753428 4.89353827572865 2.1340970404963318
35 315 4.4065889167831775 0 0 3.2415760965737985 5.317157531531521 7.527038420266993 5.350889448720558 3.473885216680877 5.122065607078431 2.142329386982083
36 324 4.6795582913098235 0 0 3.501916728586143 5.586387931980679 8.064760503520288 5.829680285259792 3.690981060128531 5.32984768897754 2.049182382063641
37 333 4.778062178707481 0 0 3.3744141293952667 5.492555496666555 7.830790066340956 5.961340493379592 3.6922991726083354 5.134801103318685 2.0828103451706355
38 342 5.079128658566163 0 0 3.5612941353597347 5.553031092707511 8.000693886488774 6.220401352502948 3.9674309829290126 5.721511287892355 2.0006548737347916
39 351 4.3985985256163485 0 0 3.100071638759797 4.835658993954643 6.727559506980199 5.17235333414779 3.393254841307568 4.847203926568492 1.6206416557654375
40 360 4.120023099290433 0 0 2.761503710940334 4.5864566507618365 6.1665980746318185 4.751371507434964 3.0954326904662297 4.412220013714076 1.4802951200044627
41 369 3.636626890102368 0 0 2.3769617777591168 4.0928477103235785 5.465063436269345 4.137873689560634 2.684188394921006 3.823075226900968 1.280663507796966
42 378 3.4345676471939695 0 0 2.1958021153413063 3.7897379247643035 5.17181663618763 3.8438749296561463 2.5345254769034806 3.5592652673676537 1.1888717638278716
43 387 3.203685240413773 0 0 2.041402141599979 3.5960136813973493 4.81843410126226 3.5943510506130165 2.2778733465223526 3.331386747978095 1.058517778166953
44 396 2.872521143875203 0 0 1.7763066638114546 3.259472951101293 4.342580264650323 3.1495519088129407 1.971268500337509 2.98383270110704 0.9414566015025871
45 405 2.4478884103702927 0 0 1.4177447748443395 2.742677554355752 3.752722990646893 2.6868378315543544 1.6921522979231371 2.4936936933974962 0.7902461813511471
46 414 2.119161964286286 0 0 1.1827396425201833 2.3484539257025916 3.0079852850554514 2.302024354584637 1.452123960681971 2.158499683562482 0.671056122488541
47 423 2.123603705032576 0 0 1.1258418639375767 2.4618753879711504 3.006848893810948 2.3398883365723973 1.448946974466318 2.1347758907083927 0.6390962166005838
48 432 2.227002761897793 0 0 1.13812014579141 2.6198535405192875 3.1610101415007303 2.507028072738932 1.4825360207965264 2.3935057850648476 0.6435858450631489
49 441 2.1959156992189293 0 0 1.0290043977061272 2.5621120199202663 3.091024259680292 2.4310738612261495 1.4813734944946682 2.46183538246133 0.6534351733445968
50 450 2.564201668960616 0 0 1.193075609225583 3.0108753434164592 3.578254055288373 2.7551958518200586 1.9528358806671446 2.937227519871453 0.7374482879396383
51 459 2.7937854770816215 0 0 1.259948921616922 3.301812646981371 3.781886885366 2.9043642917542303 2.238910230122733 3.0638598845475675 0.8185638335469424
52 468 2.9473979168593365 0 0 1.2418679465787503 3.4272333284620102 4.06688640771461 3.070027320708199 2.4140164452004336 3.485380800122804 0.86902897451957
53 477 3.0663325125941103 0 0 1.23952460441351 3.6443562810868553 4.660489060272386 3.4087987093056062 2.7259805814302016 3.8885095787304396 0.8563673865873762
54 486 2.8727082885605046 0 0 1.1389427382022008 3.403335236942286 4.337122548154126 3.1932364208777306 2.52247952432975 3.5755655723844155 0.7593342624329594
55 495 2.9656338475842436 0 0 1.1941563096737045 3.758827917090216 4.1875349335598235 3.4945275433186795 2.5649564695376923 3.667133631352535 0.7493685199560071
