    0.692159388986860478E+02   -0.925366302478927594E+00    0.921606661776660507E+00    0.901330916880691335E+00    0.359956355284616891E+00   -0.914062838529510913E+01
    0.633416556470338108E+02   -0.122109846317980564E+01    0.979079044618739958E+00    0.704681934035207291E+00    0.304527690799333006E+00   -0.860810186235532271E+01
    0.647966721653938293E+02   -0.115854101181030256E+01    0.988059909343719456E+00    0.810931529998779377E+00    0.348391346633434296E+00   -0.825052841862079411E+01
    0.606719782948493958E+02   -0.119270439147949214E+01    0.961742499172687504E+00    0.770184173583984388E+00    0.322639979422092438E+00   -0.805767283229879716E+01
    0.660973271727561951E+02   -0.116722164154052721E+01    0.962949837446212764E+00    0.797228684425353995E+00    0.370050475001335144E+00   -0.771043648644402424E+01
    0.615936471642018688E+02   -0.991268513173075183E+00    0.980234436232532924E+00    0.883353816818445159E+00    0.351572499422012186E+00   -0.722558193603995935E+01
    0.629166532385953445E+02   -0.103492680095482692E+01    0.967957869773225399E+00    0.880856199898239822E+00    0.340047817247516482E+00   -0.715247059468179280E+01
    0.690713649988174438E+02   -0.684829711914062500E+00    0.990996624231338497E+00    0.767057838439941464E+00    0.365610316395759583E+00   -0.713422001622860069E+01
    0.655510411760470078E+02   -0.771045455218979825E+00    0.971156115973586642E+00    0.797858569488341107E+00    0.340641103136030521E+00   -0.703982408489713851E+01
    0.722415366768836975E+02   -0.755503511428832986E+00    0.931207865178585115E+00    0.844501080513000546E+00    0.348894618451595306E+00   -0.676492361735974423E+01
    0.608710549731602200E+02   -0.995129323457462966E+00    0.974976532702773291E+00    0.814643374012094634E+00    0.368806748969387754E+00   -0.676479460913190866E+01
    0.622852656172248800E+02   -0.100416959831986841E+01    0.947098315302397742E+00    0.818921333075118163E+00    0.289674919113316665E+00   -0.671202016595698847E+01
    0.685779654979705811E+02   -0.994985914230346546E+00    0.931781987547874446E+00    0.972681822776794491E+00    0.292338483035564423E+00   -0.671021879914571429E+01
    0.672646540403366089E+02   -0.775262737274169833E+00    0.989485083222389261E+00    0.862725534439086950E+00    0.274043574929237366E+00   -0.669397630874179406E+01
    0.705088478785594361E+02   -0.136428556319147942E+01    0.986687390168802914E+00    0.749568327986710914E+00    0.356165931067029984E+00   -0.659468999255276422E+01
    0.647486396105962996E+02   -0.864495889401573292E+00    0.943387306129322090E+00    0.956048027970573533E+00    0.341743376259894593E+00   -0.656242562134401552E+01
    0.689820301986927120E+02   -0.995104922672280567E+00    0.970195392115297484E+00    0.752885708813928578E+00    0.333750295498814742E+00   -0.650579849317091963E+01
    0.655236491560935974E+02   -0.614537382125854514E+00    0.937834682762622829E+00    0.101756433486938480E+01    0.353972747921943665E+00   -0.648894595356124171E+01
    0.654233953356742859E+02   -0.110900344848632804E+01    0.937837525904178682E+00    0.899642243385314955E+00    0.319282956421375275E+00   -0.642615984925887318E+01
    0.660900458693504333E+02   -0.785401105880737305E+00    0.937952914535999271E+00    0.888784112930297909E+00    0.356541492044925690E+00   -0.642370093436553802E+01
    0.654272820807664175E+02   -0.101828132342572375E+01    0.964560173018256473E+00    0.792918174207246640E+00    0.253137048911533935E+00   -0.636656065562625173E+01
    0.606436268128353788E+02   -0.129678758168630592E+01    0.976751526415978510E+00    0.766645745960827907E+00    0.292943010993321262E+00   -0.635825487425572788E+01
    0.621434733032281628E+02   -0.695681478709924805E+00    0.944264309360134280E+00    0.815794741757946640E+00    0.331261424212742128E+00   -0.629469256242797304E+01
    0.661994267782243639E+02   -0.113226328518227937E+01    0.960234339800676295E+00    0.936043661490608025E+00    0.296444125319728524E+00   -0.629250635010457504E+01
    0.725362678140069193E+02   -0.123614622646564709E+01    0.931582969998900334E+00    0.785545968211206036E+00    0.366223811473688599E+00   -0.623650766941541601E+01
    0.705118989944458008E+02   -0.121234722137451167E+01    0.939715890288353006E+00    0.815622057914733967E+00    0.279952742159366608E+00   -0.623215433648190675E+01
    0.607816573977470398E+02   -0.115110931396484362E+01    0.943430718481540698E+00    0.841063752174377455E+00    0.311092913150787354E+00   -0.618881510212016384E+01
    0.640404713555515883E+02   -0.849047941986153298E+00    0.982345204433100805E+00    0.103360883332342635E+01    0.275249563975521250E+00   -0.614654374419005123E+01
    0.745016732811927795E+02   -0.104775581359863268E+01    0.940123246312141392E+00    0.664600863456726088E+00    0.258775748312473297E+00   -0.609052487277361099E+01
    0.626073369383811951E+02   -0.103014440536499019E+01    0.956264896392822306E+00    0.821547665596008336E+00    0.262883082032203674E+00   -0.599137479109282456E+01
    0.713704736525524339E+02   -0.101167526395895702E+01    0.933543413763533003E+00    0.825240613021847369E+00    0.294503719267807829E+00   -0.597799267569330528E+01
    0.660127946434114676E+02   -0.119967274588916273E+01    0.946899894612094117E+00    0.762714551256726603E+00    0.349499015691666748E+00   -0.594816508566667856E+01
    0.708322325348854065E+02   -0.720126819610595659E+00    0.988829149007797281E+00    0.751220693588256827E+00    0.306179836392402649E+00   -0.591051194684796322E+01
    0.699137359857559204E+02   -0.742372035980224609E+00    0.940736251771450038E+00    0.970714774131774982E+00    0.263384230434894562E+00   -0.589583494731658320E+01
    0.616141217339770506E+02   -0.820013116346808735E+00    0.935486093280949116E+00    0.864285885281294686E+00    0.276532573920164171E+00   -0.586639732479509934E+01
    0.649878430366516113E+02   -0.774625682830810458E+00    0.989342184066772434E+00    0.976367821693420401E+00    0.261894330382347107E+00   -0.586129736367568643E+01
    0.728177645802497864E+02   -0.136216912269592272E+01    0.951313502788543763E+00    0.750193753242492711E+00    0.250849701464176178E+00   -0.582790858925147059E+01
    0.725794119421457822E+02   -0.803133344030780627E+00    0.955843211498398793E+00    0.776350737685973846E+00    0.321417533478361883E+00   -0.579620470696701595E+01
    0.659820735454559326E+02   -0.126257433891296378E+01    0.976006486713886234E+00    0.997856655120849645E+00    0.252613574266433716E+00   -0.576457764653409477E+01
    0.661149642465931180E+02   -0.748887949903230155E+00    0.920183316104193905E+00    0.764367703285342204E+00    0.338616413436882147E+00   -0.575175114560005163E+01
    0.657724553346633911E+02   -0.741173315048217707E+00    0.989654625654220577E+00    0.922437896728515616E+00    0.270088024437427521E+00   -0.574804888535214253E+01
    0.661575499176979065E+02   -0.111901035308837882E+01    0.974558259248733516E+00    0.759450044631958088E+00    0.335074722766876221E+00   -0.573040963286893223E+01
    0.713184880501113696E+02   -0.891541212634472169E+00    0.929638087563880333E+00    0.955629647405365934E+00    0.258153338195938942E+00   -0.572803966755306604E+01
    0.647037577629089355E+02   -0.139597373008728010E+01    0.953417454361915606E+00    0.798592605590820348E+00    0.268805213272571564E+00   -0.571937419342843167E+01
