    0.745877954363822937E+02   -0.132486929893493643E+01    0.980113024711608882E+00    0.977447524070739759E+00    0.301032878458499908E+00   -0.993389715387139773E+02   -0.621460743175560815E+01    1
    0.645056417584419250E+02   -0.726324129104614191E+00    0.933262106478214282E+00    0.644611206054687469E+00    0.309937946498394012E+00   -0.971638516861712560E+02   -0.621660743175561681E+01    1
    0.723853397369384766E+02   -0.117927508354186994E+01    0.989697245955467264E+00    0.987017908096313512E+00    0.275563634932041168E+00   -0.971043830714385479E+02   -0.621860743175561392E+01    1
    0.721612277626991272E+02   -0.953498125076293945E+00    0.982304648756980869E+00    0.102524053096771239E+01    0.332723475992679596E+00   -0.968391406459845996E+02   -0.622060743175561814E+01    1
    0.619086062908172607E+02   -0.635920000076293901E+00    0.931934261023998345E+00    0.682475271224975644E+00    0.329911567270755768E+00   -0.954328352405920839E+02   -0.622260743175562414E+01    1
    0.719672432541847229E+02   -0.120994982719421373E+01    0.971631012558937135E+00    0.980775918960571369E+00    0.321522757411003113E+00   -0.954045769979864957E+02   -0.622460743175562925E+01    1
    0.714653053879737854E+02   -0.112488050460815425E+01    0.982441651523113246E+00    0.924257245063781818E+00    0.308867253363132477E+00   -0.937608939723776587E+02   -0.622660743175562548E+01    1
    0.745872625708580017E+02   -0.128821306228637678E+01    0.978305636048316996E+00    0.103295656681060799E+01    0.337404362857341766E+00   -0.932248136158705876E+02   -0.622860743175562526E+01    1
    0.707830443978309631E+02   -0.916120004653930620E+00    0.993251427710056256E+00    0.990729775428772053E+00    0.344362817704677582E+00   -0.925365306694454546E+02   -0.623060743175562948E+01    1
    0.612610235810279846E+02   -0.952001094818115234E+00    0.924302433133125323E+00    0.681208195686340390E+00    0.330176599323749542E+00   -0.908482110448410651E+02   -0.623260743175562393E+01    1
    0.714129227399826050E+02   -0.882478284835815363E+00    0.981153332889080021E+00    0.957484664916992245E+00    0.309357024729251862E+00   -0.908002541522663762E+02   -0.623460743175563081E+01    1
    0.692233657836914062E+02   -0.102125196456909162E+01    0.980612036287784594E+00    0.987313594818115314E+00    0.348258316516876221E+00   -0.889323628338734409E+02   -0.623660743175562082E+01    1
    0.695114716887474060E+02   -0.119577755928039542E+01    0.991922858059406276E+00    0.917586746215820259E+00    0.317263692617416382E+00   -0.885733135668696860E+02   -0.623860743175562416E+01    1
    0.608140280842781067E+02   -0.114117455482482910E+01    0.925147150158882159E+00    0.674490895271301238E+00    0.331009313464164734E+00   -0.882717514756787267E+02   -0.624060743175563726E+01    1
    0.655397352576255798E+02   -0.654221200942993186E+00    0.935155571699142540E+00    0.641567745208740270E+00    0.260496400296688080E+00   -0.880600859924696380E+02   -0.624260743175562549E+01    1
    0.729581916332244873E+02   -0.130755133628845210E+01    0.972347443997859995E+00    0.100211128234863289E+01    0.271286755800247192E+00   -0.877738446546170934E+02   -0.624460743175562794E+01    1
    0.747714766860008240E+02   -0.112396931648254395E+01    0.984289228618145051E+00    0.921815028190612784E+00    0.289771363139152527E+00   -0.877304654496423240E+02   -0.624660743175561439E+01    1
    0.621959531307220459E+02   -0.636956262588500910E+00    0.933820439577102701E+00    0.684825291633605948E+00    0.307716317474842072E+00   -0.871704477398153017E+02   -0.624860743175559463E+01    1
    0.690271335840225220E+02   -0.790137767791748047E+00    0.991650555729866046E+00    0.973093523979187025E+00    0.326338343322277069E+00   -0.870678031351122854E+02   -0.625060743175561750E+01    1
    0.659532058238983154E+02   -0.997393035888671786E+00    0.934919993281364436E+00    0.646733274459838858E+00    0.292182289063930511E+00   -0.865375521890681512E+02   -0.625260743175562173E+01    1
    0.600908982753753662E+02   -0.113823256492614733E+01    0.933519406318664591E+00    0.667027273178100621E+00    0.361849151551723480E+00   -0.862567342758795803E+02   -0.625460743175560463E+01    1
    0.702883502840995789E+02   -0.611968708038330034E+00    0.985990079939365383E+00    0.100984341144561762E+01    0.357670813798904419E+00   -0.856072884511503815E+02   -0.625660743175562306E+01    1
    0.686700385808944702E+02   -0.134000353813171369E+01    0.973108891844749468E+00    0.101677130699157714E+01    0.339428454637527466E+00   -0.839297096944563350E+02   -0.625860743175563883E+01    1
    0.747446009516716003E+02   -0.615951061248779297E+00    0.993638725280761692E+00    0.996456780433654821E+00    0.344647958874702454E+00   -0.837951763244240340E+02   -0.626060743175564038E+01    1
    0.713283795118331909E+02   -0.121110491752624494E+01    0.979166124463081378E+00    0.969566836357116713E+00    0.352595277130603790E+00   -0.833549472844173351E+02   -0.626260743175563128E+01    1
    0.741897207498550415E+02   -0.123184690475463854E+01    0.985526929497718807E+00    0.102639707565307625E+01    0.371813707053661346E+00   -0.824249844473091002E+02   -0.626460743175563195E+01    1
    0.613522920012474060E+02   -0.985974788665771484E+00    0.930583701729774559E+00    0.674484887123107946E+00    0.357796132564544678E+00   -0.821642414559715917E+02   -0.626660743175561752E+01    1
    0.726897427439689636E+02   -0.825296068191528231E+00    0.968044572770595524E+00    0.990027751922607502E+00    0.341071955859661102E+00   -0.821430382287853149E+02   -0.626860743175560398E+01    1
    0.635642525553703308E+02   -0.706114959716796831E+00    0.951069470942020434E+00    0.641326656341552725E+00    0.336049489676952362E+00   -0.794451771877151032E+02   -0.627060743175561264E+01    1
    0.730361384153366089E+02   -0.635098600387573264E+00    0.959003905653953548E+00    0.964985098838806232E+00    0.297539837658405304E+00   -0.791928529478451253E+02   -0.627260743175561153E+01    1
    0.736169323325157166E+02   -0.737177896499633722E+00    0.978557888865470904E+00    0.963499059677124015E+00    0.336812436580657959E+00   -0.790083343979315202E+02   -0.627460743175562907E+01    1
    0.652345570921897888E+02   -0.935215282440185480E+00    0.924216066002845782E+00    0.673147764205932586E+00    0.322494238615036011E+00   -0.787496063165156954E+02   -0.627660743175563507E+01    1
    0.672743251919746399E+02   -0.107016296386718746E+01    0.970452414155006382E+00    0.101433981895446790E+01    0.355927042663097382E+00   -0.779457601186200861E+02   -0.627860743175562508E+01    1
    0.731240236759185791E+02   -0.120327973365783691E+01    0.939930770993232745E+00    0.102958985805511483E+01    0.345076002180576324E+00   -0.778037012522816553E+02   -0.628060743175561775E+01    1
    0.618107593059539795E+02   -0.128653821945190416E+01    0.926330268085002961E+00    0.681113257408142103E+00    0.298203848302364349E+00   -0.774976933061638107E+02   -0.628260743175562553E+01    1
    0.626720291376113892E+02   -0.848090314865112216E+00    0.930331010818481463E+00    0.673831381797790563E+00    0.267202511429786682E+00   -0.771865890992361727E+02   -0.628460743175561731E+01    1
    0.694898924231529236E+02   -0.132191591262817365E+01    0.978634559810161564E+00    0.920761289596557564E+00    0.323069222271442413E+00   -0.770366102568599018E+02   -0.628660743175561265E+01    1
    0.742703998088836670E+02   -0.760507106781005859E+00    0.943288945853710148E+00    0.989761343002319327E+00    0.308921121060848236E+00   -0.770177462019491514E+02   -0.628860743175561243E+01    1
    0.744575643539428711E+02   -0.836822128295898415E+00    0.952079644501209299E+00    0.993192472457885778E+00    0.332374319434165955E+00   -0.768825044288563362E+02   -0.629060743175560244E+01    1
    0.717087256908416748E+02   -0.721169710159301758E+00    0.964467096030712123E+00    0.951108613014221227E+00    0.299480862915515900E+00   -0.763971170780262412E+02   -0.629260743175560666E+01    1
    0.695178177952766418E+02   -0.117275347709655753E+01    0.985852670371532458E+00    0.931269040107727042E+00    0.363303869962692261E+00   -0.762291305852771615E+02   -0.629460743175559845E+01    1
    0.602834933996200562E+02   -0.853048992156982377E+00    0.940727986097335878E+00    0.644449844360351576E+00    0.262100234627723694E+00   -0.758608377558906568E+02   -0.629660743175561777E+01    1
    0.725550404191017151E+02   -0.609904766082763672E+00    0.977947565615177150E+00    0.102364989757537850E+01    0.271095737814903259E+00   -0.753914726130684727E+02   -0.629860743175561844E+01    1
    0.718537384271621704E+02   -0.102477955818176270E+01    0.946646468043327305E+00    0.964056625366210951E+00    0.326492063701152802E+00   -0.745021664144483822E+02   -0.630060743175561555E+01    1
    0.722115468978881836E+02   -0.110890016555786119E+01    0.940000848174095127E+00    0.103541096687316903E+01    0.305237330496311188E+00   -0.744361114840371698E+02   -0.630260743175562688E+01    1
    0.675455278158187866E+02   -0.116637468338012695E+01    0.983198097050190012E+00    0.929739942550659171E+00    0.326279029250144958E+00   -0.737610746929560008E+02   -0.630460743175560623E+01    1
    0.659859493374824524E+02   -0.976530075073242188E+00    0.982942223250865998E+00    0.103558358192443856E+01    0.359525509178638458E+00   -0.733132124825273053E+02   -0.630660743175559624E+01    1
    0.743170389533042908E+02   -0.104359984397888184E+01    0.957694929540157336E+00    0.913033094406128010E+00    0.274640448391437531E+00   -0.732607843831638377E+02   -0.630860743175560490E+01    1
    0.627303189039230347E+02   -0.127829022407531734E+01    0.938463017046451631E+00    0.656720795631408727E+00    0.261784434318542480E+00   -0.730159655124628131E+02   -0.631060743175560468E+01    1
    0.675274103879928589E+02   -0.102061715126037589E+01    0.926921467185020442E+00    0.680214681625366246E+00    0.292402781546115875E+00   -0.728771977781463818E+02   -0.631260743175561778E+01    1
    0.736598074436187744E+02   -0.102791609764099112E+01    0.977201455533504459E+00    0.876331105232238783E+00    0.277385883033275604E+00   -0.727079275546659289E+02   -0.631460743175562911E+01    1
    0.636049649119377136E+02   -0.138156461715698242E+01    0.948989417850971240E+00    0.668672981262207089E+00    0.291052013635635376E+00   -0.725203089264607712E+02   -0.631660743175561201E+01    1
    0.619870421290397644E+02   -0.120531353950500475E+01    0.958524867594242158E+00    0.645304622650146542E+00    0.346367552876472473E+00   -0.722242859698654343E+02   -0.631860743175562067E+01    1
    0.739184287190437317E+02   -0.937332010269164906E+00    0.960987604856491151E+00    0.995573701858520566E+00    0.370570458471775055E+00   -0.718140619065540591E+02   -0.632060743175563289E+01    1
    0.700036999583244324E+02   -0.126864943504333483E+01    0.977968366146087620E+00    0.925249185562133869E+00    0.362890131771564484E+00   -0.714590147618915665E+02   -0.632260743175561224E+01    1
    0.728044992685317993E+02   -0.111786670684814449E+01    0.935082378685474391E+00    0.103057648181915296E+01    0.296680852770805359E+00   -0.711839176688679629E+02   -0.632460743175559870E+01    1
    0.691352766752243042E+02   -0.133528466224670406E+01    0.962167347669601436E+00    0.101305243015289315E+01    0.315828487277030945E+00   -0.710102987666951151E+02   -0.632660743175561624E+01    1
    0.606645181775093079E+02   -0.647855234146118120E+00    0.954158906340599078E+00    0.726135196685791073E+00    0.334518484771251678E+00   -0.707333680199555062E+02   -0.632860743175563911E+01    1
    0.711178985238075256E+02   -0.946711921691894442E+00    0.988840731680393215E+00    0.911044254302978529E+00    0.358131386339664459E+00   -0.707178402753461484E+02   -0.633060743175562202E+01    1
    0.730964630842208862E+02   -0.940609073638915882E+00    0.962839030921459171E+00    0.909663071632385245E+00    0.311154015362262726E+00   -0.707039468359742074E+02   -0.633260743175559249E+01    1
    0.733468991518020630E+02   -0.119467701911926261E+01    0.988137831985950510E+00    0.897405018806457511E+00    0.337026216089725494E+00   -0.706608563906225271E+02   -0.633460743175558871E+01    1
    0.678256890177726746E+02   -0.109905924797058097E+01    0.930171392560005250E+00    0.697367205619812025E+00    0.252544060349464417E+00   -0.703896136073637706E+02   -0.633660743175559649E+01    1
    0.670592898130416870E+02   -0.922121429443359286E+00    0.980904759168624851E+00    0.940716114044189533E+00    0.330307498574256897E+00   -0.698767037911134850E+02   -0.633860743175561048E+01    1
    0.723660412430763245E+02   -0.893617916107177668E+00    0.987461276054382386E+00    0.924061121940612740E+00    0.361742690205574036E+00   -0.698717951235008883E+02   -0.634060743175563069E+01    1
    0.632014998793601990E+02   -0.101925349235534668E+01    0.945273597240448016E+00    0.692715969085693328E+00    0.292245589196681976E+00   -0.698433765530038499E+02   -0.634260743175563579E+01    1
    0.674865800142288208E+02   -0.720818471908569292E+00    0.927951448857784356E+00    0.693347873687744198E+00    0.287491925060749054E+00   -0.695811406923979234E+02   -0.634460743175560893E+01    1
    0.744239097833633423E+02   -0.773777961730957031E+00    0.961344606876373353E+00    0.983250465393066486E+00    0.366584524512290955E+00   -0.693991111332867234E+02   -0.634660743175560604E+01    1
    0.694355767965316772E+02   -0.660339784622192338E+00    0.949563464224338571E+00    0.101156178951263431E+01    0.345500379800796509E+00   -0.692466524380163406E+02   -0.634860743175562181E+01    1
    0.717992493510246277E+02   -0.834554386138915971E+00    0.974341313242912288E+00    0.884009828567504874E+00    0.296455137431621552E+00   -0.683799920057638246E+02   -0.635060743175562870E+01    1
    0.620153287053108215E+02   -0.111819925308227530E+01    0.958875240087509129E+00    0.669124784469604550E+00    0.287499926984310150E+00   -0.682905513744832007E+02   -0.635260743175563292E+01    1
    0.682257565855979919E+02   -0.678666257858276389E+00    0.963815609812736507E+00    0.960166134834289586E+00    0.342354856431484222E+00   -0.679832269742913411E+02   -0.635460743175561582E+01    1
    0.716021043062210083E+02   -0.723610734939575173E+00    0.984715096354484620E+00    0.991317572593689023E+00    0.263751342892646790E+00   -0.675667791191395679E+02   -0.635660743175559517E+01    1
    0.700136706233024597E+02   -0.104632630348205558E+01    0.950681355297565478E+00    0.959635152816772474E+00    0.367319643497467041E+00   -0.672636806838309695E+02   -0.635860743175559318E+01    1
    0.729537239670753479E+02   -0.132099161148071276E+01    0.928930799365043636E+00    0.991043367385864293E+00    0.288532398641109467E+00   -0.668560734847510076E+02   -0.636060743175560539E+01    1
    0.680185049772262573E+02   -0.113451433181762695E+01    0.963270044028759043E+00    0.640749373435974157E+00    0.260252311825752258E+00   -0.662446453942387166E+02   -0.636260743175563359E+01    1
    0.707649806141853333E+02   -0.713888072967529319E+00    0.956041879653930726E+00    0.939705958366394034E+00    0.342797987163066864E+00   -0.660496285245312151E+02   -0.636460743175564847E+01    1
    0.748007878661155701E+02   -0.135568447113037105E+01    0.954192675352096620E+00    0.976739230155944882E+00    0.373228102922439575E+00   -0.659001192233577484E+02   -0.636660743175563049E+01    1
    0.731409814953804016E+02   -0.116857929229736324E+01    0.979070105850696537E+00    0.854823842048645033E+00    0.296838246285915375E+00   -0.657655619595959848E+02   -0.636860743175562583E+01    1
    0.640344598889350891E+02   -0.906442165374755859E+00    0.928819738030433717E+00    0.662770619392395011E+00    0.351243257522583008E+00   -0.652489295550317792E+02   -0.637060743175562383E+01    1
    0.601790562272071838E+02   -0.121289181709289551E+01    0.945874264538288156E+00    0.704213490486145011E+00    0.313462316989898682E+00   -0.650031130082936528E+02   -0.637260743175561917E+01    1
    0.736663672327995300E+02   -0.969933223724365190E+00    0.923410424292087639E+00    0.987829961776733434E+00    0.306796632707118988E+00   -0.649275391136777387E+02   -0.637460743175561362E+01    1
    0.686337679624557495E+02   -0.632378005981445335E+00    0.989908295571804042E+00    0.964002742767333998E+00    0.295752167701721191E+00   -0.649193595558389944E+02   -0.637660743175561517E+01    1
    0.608531284332275391E+02   -0.918985843658447266E+00    0.945279583036899629E+00    0.708298935890197767E+00    0.363771848380565643E+00   -0.648614019575046683E+02   -0.637860743175564071E+01    1
    0.741015189886093140E+02   -0.760256385803222634E+00    0.924685260355472605E+00    0.102948657512664798E+01    0.357435487210750580E+00   -0.648284698842567622E+02   -0.638060743175564671E+01    1
    0.720236018300056458E+02   -0.964378309249877885E+00    0.990676904916763301E+00    0.884834423065185560E+00    0.358067117631435394E+00   -0.648182129333532373E+02   -0.638260743175563405E+01    1
    0.676216802000999451E+02   -0.111555647850036621E+01    0.956213853955268922E+00    0.900931897163391060E+00    0.346559047698974609E+00   -0.646278562530084741E+02   -0.638460743175561074E+01    1
    0.748143705725669861E+02   -0.103296589851379395E+01    0.960830977261066477E+00    0.886478343009948766E+00    0.257322117686271667E+00   -0.645493273018051923E+02   -0.638660743175559809E+01    1
